Resolution,Latency(s)
16,0.096076381
16,0.094565496
16,0.049223347
16,0.109583911
16,0.099969400
16,0.100082613
16,0.079262559
16,0.093367502
16,0.105010771
16,0.099025675
16,0.100579945
16,0.107157554
16,0.101056527
16,0.107014440
16,0.096779189
16,0.107836844
16,0.108093015
16,0.065839981
16,0.064992864
16,0.104210575
16,0.108995765
16,0.107243014
16,0.064976490
16,0.084845228
16,0.093449770
16,0.094326722
16,0.106863049
16,0.108728182
16,0.096814146
16,0.101520970
16,0.105850298
16,0.107504535
16,0.100316880
16,0.096472249
16,0.106696733
16,0.103590628
16,0.098434422
16,0.098496523
16,0.103973856
16,0.100196198
16,0.099060017
16,0.098355898
16,0.098988033
