Resolution,Data_Rate(bps),Time(s)
16,6997451607.209025,1.0096535682678223
16,6999716849.966916,1.0092813968658447
16,7002175921.185851,1.0092782974243164
16,6997095217.776349,1.0097277164459229
16,6998845507.410324,1.009566068649292
16,6999906890.033056,1.0093328952789307
16,6997740784.117564,1.0096118450164795
16,6999748313.769303,1.0092792510986328
16,7001673043.357842,1.0094404220581055
16,6996385926.81302,1.0098767280578613
16,6999718422.295195,1.0093612670898438
16,6999804171.202194,1.0094218254089355
16,6997730094.857799,1.0095775127410889
16,6999753414.910426,1.0092856884002686
16,6998303662.036452,1.0095772743225098
16,6999447134.924516,1.0093932151794434
16,6999770675.702204,1.0093202590942383
16,6999566406.927473,1.0093042850494385
16,6999954586.105606,1.0093128681182861
16,6998630713.430042,1.0095205307006836
16,6999739139.679558,1.0096559524536133
16,7000195619.013983,1.0092577934265137
16,7023192264.0208025,1.0055277347564697
16,6978302466.648299,1.0096397399902344
16,6999776330.27552,1.009523868560791
16,7002207440.011009,1.0093753337860107
16,6999563650.134301,1.0095832347869873
16,6999616432.806126,1.0094022750854492
16,7000967311.518741,1.0094704627990723
16,6996088096.623234,1.009896993637085
16,7000093995.203528,1.0094051361083984
16,7001807910.944804,1.0092847347259521
16,6996504010.448743,1.0098226070404053
16,7013482317.166339,1.0071990489959717
16,6987782061.658346,1.0094184875488281
16,6997241673.392603,1.0096049308776855
16,6999755349.51455,1.0092997550964355
16,6998902485.305729,1.0100815296173096
16,6996996594.537079,1.009690523147583
16,6999609253.388511,1.0093746185302734
16,6999193640.020204,1.0094022750854492
16,6997513928.761663,1.0096230506896973
16,6999684782.625222,1.0094211101531982
16,6998671176.702277,1.0097131729125977
16,7000017351.09563,1.0093002319335938
16,7000217116.755967,1.0092546939849854
16,6999249849.068201,1.0093941688537598
16,6999532328.992303,1.009425163269043
16,7000464407.379676,1.0096158981323242
16,6999669815.811288,1.0093348026275635
16,6999944270.597152,1.009294033050537
16,6999757635.37252,1.0093317031860352
16,6999612316.209848,1.0096969604492188
16,6998775443.399488,1.0096251964569092
16,7001924903.12643,1.0093371868133545
16,6996944970.39765,1.009605884552002
16,6999216819.437866,1.0092363357543945
16,7001418875.20822,1.0094125270843506
16,6995795963.186554,1.0099475383758545
16,6999216977.269436,1.0094084739685059
16,7001906500.950345,1.0093278884887695
16,6997307822.678939,1.0095977783203125
16,6998575797.063877,1.0095105171203613
16,6998212348.910125,1.0096490383148193
16,6997350316.895731,1.009720802307129
16,6999533480.344449,1.0093162059783936
16,7001666092.814224,1.009329080581665
16,6998001890.086869,1.0095741748809814
16,6998782780.536318,1.0094985961914062
16,6999660060.069973,1.0093445777893066
16,6999324244.784629,1.0093834400177002
16,6999768779.718496,1.0092236995697021
16,7000382488.416461,1.0092308521270752
16,6998825364.944107,1.0094733238220215
16,7001941567.667308,1.0093419551849365
16,6999356311.2050295,1.0092461109161377
16,6999646248.92294,1.009232997894287
16,7000241190.780896,1.0092129707336426
16,6998425100.057444,1.0098347663879395
16,7000194537.991036,1.0092878341674805
16,7001540475.421844,1.00925874710083
16,6996923102.438805,1.0097393989562988
16,6999345737.174922,1.0093803405761719
16,7000924760.924544,1.0095901489257812
16,6997228201.031438,1.0096702575683594
16,7000060020.915337,1.00927734375
16,7001344071.572209,1.009401798248291
16,7018965084.241235,1.006166696548462
16,6999345498.117775,1.0093684196472168
16,7001844676.436564,1.009300947189331
16,6997323115.184601,1.0096147060394287
16,6999407051.546025,1.0093786716461182
16,6995998788.396314,1.0099756717681885
16,6997175672.101617,1.0096933841705322
16,7000635703.963911,1.0092923641204834
16,6999804393.926171,1.0092639923095703
16,6997607340.294777,1.0095736980438232
16,6997781036.723694,1.0096335411071777
16,6999548482.756761,1.0094037055969238
16,6999894106.258772,1.009272575378418
16,7000400747.76472,1.0092318058013916
16,6999658218.740033,1.0096712112426758
16,6999038458.691631,1.009516716003418
16,7002139531.14005,1.0092835426330566
16,6999422012.596509,1.0092976093292236
16,6999927084.967981,1.009263038635254
16,7002566224.83961,1.0093152523040771
16,6989098302.6978655,1.010948896408081
16,6999866554.674328,1.0093052387237549
16,6996200107.6300535,1.0102970600128174
16,6997563112.118437,1.0095980167388916
16,6988666019.8130665,1.0108880996704102
16,6999609128.525406,1.0097033977508545
16,6986728156.30364,1.0113205909729004
16,6999560431.811559,1.0093374252319336
16,6992937790.4447975,1.0105888843536377
16,6999658218.373943,1.0093352794647217
16,6998749202.340665,1.0109238624572754
16,6997450889.950765,1.0097720623016357
16,6999480165.607353,1.010385513305664
16,7002196859.099748,1.009338617324829
16,6997093379.992195,1.0107612609863281
16,6998199077.963359,1.0096485614776611
