Resolution,Data_Rate(bps),Time(s)
16,9802326406.540676,1.0093228816986084
16,9796368613.342222,1.0096001625061035
16,9799857328.564636,1.0092825889587402
16,9799203084.77528,1.0094635486602783
16,9796844958.833284,1.0095758438110352
16,9799857904.572636,1.0092065334320068
16,9802427791.431793,1.0092253684997559
16,9796933995.71145,1.0094940662384033
16,9798500654.238474,1.0094470977783203
16,9799748638.641727,1.009310007095337
16,9799849612.910105,1.0092065334320068
16,9799694600.195822,1.009202003479004
16,9799842393.18365,1.0091850757598877
16,9798562040.804333,1.009425401687622
16,9803137578.594654,1.0092957019805908
16,9799533464.366243,1.009227991104126
16,9799455462.294167,1.0092496871948242
16,9802821279.250227,1.0092582702636719
16,9797920540.597025,1.0098271369934082
16,9800476421.809093,1.0092546939849854
16,9802450107.774742,1.0092828273773193
16,9796698679.901344,1.0095627307891846
16,9799264338.370207,1.0092582702636719
16,9801171558.391632,1.0095860958099365
16,9797484381.471794,1.0095603466033936
16,9799507071.707191,1.0093050003051758
16,9802019203.155825,1.009331464767456
16,9795422466.900375,1.0097694396972656
16,9799227197.03726,1.009460210800171
16,9799864059.043404,1.0092861652374268
16,9796847994.45735,1.0095994472503662
16,9799891780.201797,1.0092568397521973
16,9801361960.940004,1.009474277496338
16,9793361536.36969,1.0096580982208252
16,9799796854.17827,1.0092298984527588
16,9799530277.372644,1.0092086791992188
16,9799772335.27179,1.0091581344604492
16,9798089417.463339,1.0094561576843262
16,9799991169.176584,1.00927734375
16,9799903186.747961,1.0092129707336426
16,9802570904.384808,1.0092456340789795
16,9799556304.347845,1.0092504024505615
16,9797934301.789343,1.0096173286437988
16,9800480400.919832,1.0092670917510986
16,9800060354.100443,1.009505033493042
16,9799794426.936668,1.009213924407959
16,9804186248.040438,1.0091962814331055
16,9794878012.076725,1.0099186897277832
16,9799839511.802547,1.0092980861663818
16,9803153385.659765,1.0092496871948242
16,9799730144.033554,1.009542465209961
16,9799611092.134418,1.009204626083374
16,9802051482.446953,1.009507417678833
16,9795913633.463575,1.0096709728240967
16,9799580916.14717,1.0092649459838867
16,9802296161.601963,1.009293556213379
16,9796459620.402494,1.0095839500427246
16,9797596852.978918,1.009596586227417
16,9803236067.259804,1.009392261505127
16,9796948847.616543,1.0095796585083008
16,9791674360.49155,1.0102550983428955
16,9799542036.722013,1.0092501640319824
16,9782766335.299528,1.0111074447631836
16,9797860208.799517,1.009453296661377
16,9789720856.532915,1.010707139968872
16,9799575463.96685,1.0092356204986572
16,9802448685.541594,1.0092923641204834
16,9791997410.137012,1.0110301971435547
16,9800176476.745195,1.0093111991882324
16,9802798441.458008,1.0102388858795166
16,9797304164.748917,1.009554147720337
16,9800128140.459738,1.0101358890533447
16,9798006399.467913,1.009554386138916
16,9815289763.35923,1.00929594039917
16,9803698955.309122,1.0093061923980713
16,9820804763.700108,1.009580373764038
16,9799312508.705353,1.0093088150024414
16,9809675780.404507,1.0096526145935059
16,9796942494.385954,1.0096657276153564
16,9799612751.32404,1.009300947189331
16,9802478189.565306,1.0092918872833252
16,9802256171.554531,1.0089399814605713
16,9794316466.456924,1.0094101428985596
16,9803436301.022127,1.0093340873718262
16,9796170372.275026,1.0096650123596191
16,9799373449.649702,1.0093059539794922
16,9800710465.740934,1.0095891952514648
16,9796972118.888325,1.00960373878479
16,9799068413.502375,1.0093083381652832
16,9798361024.854328,1.0093538761138916
16,9796884745.196949,1.0096306800842285
16,9798669803.847652,1.0095765590667725
16,9799548448.040363,1.0093622207641602
16,9796854414.830536,1.009570598602295
16,9799442564.008429,1.009286880493164
16,9799609041.069525,1.0093107223510742
16,9797753512.001211,1.0096137523651123
16,9799216818.703434,1.0094091892242432
16,9799289422.76046,1.009598970413208
16,9799686550.34115,1.0092711448669434
16,9802353309.962664,1.0092577934265137
16,9797147819.24145,1.010133981704712
16,9800189135.125458,1.0092518329620361
16,9802389086.241058,1.0092694759368896
16,9796763843.104,1.0095577239990234
16,9799786686.331608,1.0092582702636719
16,9800390952.596918,1.0096793174743652
16,9797125376.198864,1.0097613334655762
16,9799651860.229343,1.0092277526855469
16,9802491886.174038,1.0092153549194336
16,9796370959.226816,1.0095794200897217
16,9798145960.635801,1.0094964504241943
16,9799380750.467276,1.0093538761138916
16,9796873232.077763,1.0095131397247314
16,9799766166.708698,1.0092356204986572
16,9798001991.443102,1.0094258785247803
16,9795615373.133223,1.009779453277588
16,9800040538.740353,1.0092756748199463
16,9799261221.449402,1.009265422821045
16,9799444996.643448,1.0093028545379639
16,9799496349.074984,1.009289026260376
16,9798188649.970182,1.0095279216766357
16,9799952677.686892,1.009300947189331
16,9802760406.790344,1.0092508792877197
16,9800155483.868774,1.0092706680297852
16,9799696778.948503,1.0092692375183105
16,9798895278.943321,1.0095422267913818
16,9800158794.74199,1.009589672088623
16,9800530465.539011,1.0092790126800537
16,9802156707.557379,1.0093531608581543
16,9796357795.901634,1.0096149444580078
16,9797667670.55121,1.0096371173858643
16,9802553204.030788,1.009415626525879
16,9796400935.295591,1.0096378326416016
16,9799483896.890358,1.0093543529510498
16,9802197413.194715,1.0093498229980469
16,9796284350.138468,1.009619951248169
16,9800092709.868618,1.0091814994812012
16,9803233066.574137,1.009336233139038
16,9797142909.464832,1.009516954421997
16,9798524252.6722,1.0094258785247803
16,9802626935.064709,1.0093798637390137
16,9797747168.868637,1.009476900100708
16,9799709937.590845,1.0091807842254639
16,9799159278.779232,1.0092964172363281
16,9795114268.75793,1.0098755359649658
16,9800002956.810738,1.009235143661499
16,9801499038.799116,1.0092988014221191
16,9797216594.957058,1.0094974040985107
16,9799947762.166151,1.009169101715088
16,9797017646.671576,1.0096733570098877
16,9799399883.039087,1.0093860626220703
16,9800721667.09609,1.0091602802276611
16,9798468191.883856,1.0093095302581787
16,9797798817.760815,1.0094177722930908
16,9796448648.298819,1.0096909999847412
16,9799482151.311235,1.0093152523040771
16,9801274896.027796,1.00913405418396
16,9799759953.540665,1.0091662406921387
16,9799994358.578474,1.0094435214996338
16,9797746020.999481,1.0095393657684326
16,9802415987.531023,1.0092308521270752
16,9799451866.3582,1.0094430446624756
16,9799506137.475302,1.0091753005981445
16,9802790662.607933,1.009131669998169
16,9795249816.828377,1.0097086429595947
16,9800144986.798264,1.0092504024505615
16,9802318662.444082,1.0091981887817383
16,9797447537.235195,1.0094249248504639
16,9800125502.435251,1.0091431140899658
16,9801028506.336607,1.0094659328460693
16,9797384924.73389,1.0094826221466064
16,9799754506.029879,1.0091369152069092
16,9799495482.439747,1.009185791015625
16,9795387496.454575,1.0095970630645752
16,9798351502.496973,1.009483814239502
16,9799725175.00905,1.0091800689697266
16,9795297862.014006,1.00960373878479
16,9799523999.552858,1.0091495513916016
16,9799043050.062588,1.0091965198516846
16,9799076529.468956,1.0093493461608887
16,9799824137.253502,1.0091724395751953
16,9800373617.964417,1.0091559886932373
16,9799686771.815819,1.0091464519500732
16,9802843022.65791,1.009143352508545
16,9797886805.391539,1.009455680847168
16,9808039364.221285,1.0091845989227295
16,9799412894.966099,1.00919771194458
16,9800263617.449043,1.0094192028045654
16,9799297584.788857,1.0091540813446045
16,9801844129.086336,1.0093324184417725
16,9800028594.699793,1.0094587802886963
16,9799695655.288216,1.0091438293457031
16,9803513910.52752,1.0091664791107178
16,9816507981.833286,1.007190465927124
16,9778956315.071198,1.0094006061553955
16,9802990543.103771,1.0091674327850342
16,9796939071.287912,1.0094645023345947
16,9800941390.949831,1.00911545753479
16,9800387772.640478,1.0091767311096191
16,9796553199.950508,1.0096409320831299
16,9800379047.381735,1.0091853141784668
16,9801700372.75298,1.0092089176177979
16,9795598582.820356,1.0095727443695068
16,9798851090.992058,1.0094101428985596
16,9802685332.173464,1.0092594623565674
16,9795985056.858044,1.0095798969268799
16,9800674606.209515,1.0091617107391357
16,9799116407.952965,1.0092222690582275
16,9794107864.96451,1.0099921226501465
16,9800192575.941538,1.0092933177947998
16,9799827541.995821,1.0092241764068604
16,9796351550.307726,1.0095412731170654
16,9800944707.621878,1.0091407299041748
